Block,#Transaction,#Contract,#Ret
374245,1,1,0
374252,1,1,0
374256,1,1,0
374259,1,1,0
374262,1,1,0
374265,1,1,0
374269,1,1,0
374290,1,1,0
374295,1,1,0
374334,1,1,0
374377,1,1,0
374414,1,1,0
374415,1,1,0
374425,1,1,0
374451,1,1,0
374500,1,1,0
374632,1,1,0
374836,1,1,0
374870,1,1,0
374874,1,1,0
375015,1,1,0
375030,1,1,0
375044,1,1,0
375070,1,1,0
375156,1,1,0
375164,1,1,0
375260,1,1,0
375270,1,1,0
375276,1,1,0
375436,1,1,0
375456,1,1,0
375485,1,1,0
375550,1,1,0
375551,1,1,0
375552,2,2,0
375553,1,1,0
375554,2,2,0
375555,2,2,0
375556,1,1,0
375565,1,1,0
375601,1,1,0
375608,1,1,0
375653,1,1,0
375659,1,1,0
375769,1,1,0
375844,1,1,0
375863,1,1,0
375873,1,1,0
375883,1,1,0
375893,1,1,0
375935,1,1,0
376038,1,1,0
376049,1,1,0
376177,1,1,0
376232,1,1,0
376250,1,1,0
376267,1,1,0
376322,1,1,0
376323,1,1,0
376330,1,1,0
376345,1,1,0
376346,1,1,0
376368,1,1,0
376379,1,1,0
376390,1,1,0
376399,1,1,0
376409,1,1,0
376417,1,1,0
376425,1,1,0
376504,1,1,0
376529,1,1,0
376725,1,1,0
376736,1,1,0
376767,1,1,0
376779,1,1,0
376825,1,1,0
376947,1,1,0
377036,1,1,0
377073,1,1,0
377099,1,1,0
377145,1,1,0
377169,1,1,0
377204,1,1,0
377216,1,1,0
377294,1,1,0
377312,1,1,0
377425,1,1,0
377433,1,1,0
377495,1,1,0
377503,1,1,0
377507,2,2,0
377522,1,1,0
377528,1,1,0
377544,1,1,0
377547,1,1,0
377560,1,1,0
377564,1,1,0
377569,1,1,0
377573,1,1,0
377577,1,1,0
377589,1,1,0
377621,1,1,0
377711,1,1,0
377832,1,1,0
377843,1,1,0
377851,1,1,0
377869,1,1,0
377874,1,1,0
377892,1,1,0
377970,1,1,0
377977,1,1,0
378024,1,1,0
378051,1,1,0
378059,1,1,0
378071,1,1,0
378082,1,1,0
378093,1,1,0
378205,1,1,0
378223,1,1,0
378230,1,1,0
378284,1,1,0
378308,1,1,0
378429,1,1,0
378464,1,1,0
378495,1,1,0
378506,1,1,0
378546,1,1,0
378562,1,1,0
378596,1,1,0
378621,1,1,0
378640,1,1,0
378655,1,1,0
378698,1,1,0
378701,1,1,0
378714,1,1,0
378734,1,1,0
378759,1,1,0
378768,1,1,0
378901,1,1,0
378927,1,1,0
378933,1,1,0
378942,1,1,0
378950,1,1,0
379282,1,1,0
379283,2,2,0
379284,1,1,0
379286,1,1,0
379287,2,2,0
379288,1,1,0
379289,2,2,0
379290,1,1,0
379291,1,1,0
379292,1,1,0
379293,2,2,0
379294,2,2,0
379295,1,1,0
379296,2,2,0
379297,1,1,0
379298,2,2,0
379299,1,1,0
379300,2,2,0
379301,1,1,0
379302,1,1,0
379303,1,1,0
379305,1,1,0
379306,1,1,0
379307,2,2,0
379308,1,1,0
379309,2,2,0
379310,1,1,0
379311,2,2,0
379313,1,1,0
379314,2,2,0
379315,1,1,0
379316,2,2,0
379317,1,1,0
379318,1,1,0
379319,1,1,0
379320,2,2,0
379321,1,1,0
379322,2,2,0
379323,1,1,0
379324,2,2,0
379325,1,1,0
379326,2,2,0
379327,2,2,0
379328,1,1,0
379329,1,1,0
379330,2,2,0
379331,1,1,0
379332,1,1,0
379333,2,2,0
379334,1,1,0
379335,2,2,0
379336,1,1,0
379337,1,1,0
379338,2,2,0
379339,1,1,0
379340,2,2,0
379341,1,1,0
379342,2,2,0
379343,1,1,0
379344,1,1,0
379345,2,2,0
379346,1,1,0
379347,2,2,0
379348,1,1,0
379349,1,1,0
379350,2,2,0
379351,3,3,0
379352,1,1,0
379353,1,1,0
379354,2,2,0
379355,1,1,0
379356,2,2,0
379357,1,1,0
379358,2,2,0
379359,1,1,0
379360,1,1,0
379361,1,1,0
379362,1,1,0
379363,2,2,0
379364,1,1,0
379365,2,2,0
379388,1,1,0
379391,1,1,0
379400,1,1,0
379401,1,1,0
379402,1,1,0
379425,1,1,0
379468,1,1,0
379485,2,2,0
379488,1,1,0
379492,1,1,0
379495,1,1,0
379564,1,1,0
379565,2,2,0
379568,1,1,0
379582,1,1,0
379609,1,1,0
379625,1,1,0
379629,1,1,0
379637,1,1,0
379644,1,1,0
379669,1,1,0
379690,1,1,0
379709,1,1,0
379780,1,1,0
379782,1,1,0
379819,1,1,0
379884,1,1,0
379924,1,1,0
379927,1,1,0
379980,1,1,0
380076,1,1,0
380106,1,1,0
380121,1,1,0
380126,1,1,0
380131,1,1,0
380142,1,1,0
380159,1,1,0
380163,1,1,0
380183,1,1,0
380234,1,1,0
380349,1,1,0
380383,1,1,0
380587,1,1,0
380629,1,1,0
380638,1,1,0
380639,1,1,0
380673,1,1,0
380761,2,2,0
380776,1,1,0
380799,1,1,0
380810,1,1,0
380821,1,1,0
380831,1,1,0
380931,1,1,0
380964,1,1,0
380968,1,1,0
380972,1,1,0
381032,1,1,0
381092,1,1,0
381102,1,1,0
381123,1,1,0
381126,1,1,0
381142,1,1,0
381158,1,1,0
381160,1,1,0
381163,1,1,0
381192,1,1,0
381221,1,1,0
381270,1,1,0
381282,1,1,0
381335,1,1,0
381339,1,1,0
381342,1,1,0
381348,1,1,0
381354,1,1,0
381364,1,1,0
381400,1,1,0
381402,1,1,0
381407,1,1,0
381408,1,1,0
381416,1,1,0
381418,1,1,0
381432,1,1,0
381467,1,1,0
381481,1,1,0
381493,1,1,0
381499,1,1,0
381516,1,1,0
381517,1,1,0
381539,1,1,0
381540,1,1,0
381543,1,1,0
381551,1,1,0
381560,1,1,0
381574,1,1,0
381600,7,7,0
381602,36,36,0
381603,123,123,0
381604,87,87,0
381605,105,105,0
381606,87,87,0
381607,56,56,0
381610,2,2,0
381612,1,1,0
381627,1,1,0
381632,1,1,0
381636,1,1,0
381642,1,1,0
381645,1,1,0
381650,1,1,0
381651,1,1,0
381654,1,1,0
381655,1,1,0
381659,2,2,0
381661,2,2,0
381662,1,1,0
381665,1,1,0
381666,1,1,0
381669,2,2,0
381670,1,1,0
381671,1,1,0
381677,1,1,0
381678,1,1,0
381682,2,2,0
381685,1,1,0
381688,1,1,0
381690,1,1,0
381691,1,1,0
381694,1,1,0
381700,1,1,0
381712,1,1,0
381716,1,1,0
381717,1,1,0
381718,1,1,0
381719,1,1,0
381720,1,1,0
381725,2,2,0
381729,1,1,0
381730,1,1,0
381737,1,1,0
381742,1,1,0
381756,1,1,0
381758,1,1,0
381760,1,1,0
381770,1,1,0
381771,1,1,0
381778,1,1,0
381779,1,1,0
381802,1,1,0
381807,1,1,0
381809,1,1,0
381813,1,1,0
381821,1,1,0
381834,1,1,0
381840,1,1,0
381845,1,1,0
381849,1,1,0
381850,1,1,0
381852,1,1,0
381854,1,1,0
381859,2,2,0
381861,1,1,0
381869,1,1,0
381889,1,1,0
381895,1,1,0
381915,3,3,0
381922,1,1,0
381923,1,1,0
381924,1,1,0
381926,1,1,0
381940,1,1,0
381942,1,1,0
381945,1,1,0
381947,1,1,0
381950,1,1,0
381953,2,2,0
381955,1,1,0
381969,1,1,0
381981,1,1,0
381987,1,1,0
381990,2,2,0
381997,1,1,0
382000,1,1,0
382010,1,1,0
382015,1,1,0
382018,1,1,0
382023,1,1,0
382025,1,1,0
382032,1,1,0
382037,1,1,0
382040,1,1,0
382051,1,1,0
382053,1,1,0
382059,1,1,0
382065,2,2,0
382068,2,2,0
382085,1,1,0
382092,1,1,0
382094,1,1,0
382096,1,1,0
382099,1,1,0
382102,1,1,0
382104,2,2,0
382105,1,1,0
382107,2,2,0
382108,1,1,0
382114,1,1,0
382117,1,1,0
382119,1,1,0
382146,1,1,0
382149,1,1,0
382157,1,1,0
382162,1,1,0
382182,1,1,0
382201,1,1,0
382212,1,1,0
382217,1,1,0
382225,1,1,0
382230,2,2,0
382235,1,1,0
382238,1,1,0
382242,1,1,0
382246,1,1,0
382264,1,1,0
382290,1,1,0
382297,1,1,0
382302,1,1,0
382308,1,1,0
382318,1,1,0
382320,1,1,0
382322,1,1,0
382330,1,1,0
382331,1,1,0
382340,2,2,0
382348,1,1,0
382350,2,2,0
382357,1,1,0
382359,1,1,0
382360,1,1,0
382374,1,1,0
382376,1,1,0
382380,1,1,0
382381,1,1,0
382382,1,1,0
382385,1,1,0
382410,1,1,0
382424,1,1,0
382432,1,1,0
382439,1,1,0
382444,2,2,0
382448,1,1,0
382458,1,1,0
382463,1,1,0
382469,2,2,0
382484,1,1,0
382485,1,1,0
382546,1,1,0
382570,1,1,0
382572,1,1,0
382575,1,1,0
382576,1,1,0
382584,1,1,0
382589,1,1,0
382592,1,1,0
382615,1,1,0
382628,1,1,0
382640,1,1,0
382646,1,1,0
382653,1,1,0
382679,1,1,0
382685,1,1,0
382716,1,1,0
382719,1,1,0
382728,1,1,0
382729,1,1,0
382730,1,1,0
382751,1,1,0
382760,1,1,0
382761,1,1,0
382766,2,2,0
382804,1,1,0
382805,1,1,0
382811,1,1,0
382814,1,1,0
382818,1,1,0
382821,1,1,0
382828,1,1,0
382881,1,1,0
382882,1,1,0
382900,1,1,0
382905,1,1,0
382908,1,1,0
382910,2,2,0
382914,1,1,0
382929,1,1,0
382938,1,1,0
382943,1,1,0
382950,1,1,0
382962,1,1,0
382978,1,1,0
382983,2,2,0
382988,1,1,0
382992,1,1,0
382998,1,1,0
383042,1,1,0
383060,1,1,0
383073,1,1,0
383093,1,1,0
383110,2,2,0
383115,1,1,0
383118,1,1,0
383121,1,1,0
383131,2,2,0
383138,1,1,0
383145,1,1,0
383155,1,1,0
383158,1,1,0
383160,1,1,0
383170,1,1,0
383175,1,1,0
383177,1,1,0
383181,1,1,0
383185,1,1,0
383192,1,1,0
383194,1,1,0
383199,1,1,0
383208,1,1,0
383225,1,1,0
383259,1,1,0
383262,1,1,0
383266,1,1,0
383309,1,1,0
383312,1,1,0
383315,1,1,0
383317,1,1,0
383329,1,1,0
383337,1,1,0
383342,1,1,0
383347,1,1,0
383350,1,1,0
383353,1,1,0
383367,1,1,0
383393,1,1,0
383412,1,1,0
383417,1,1,0
383428,1,1,0
383429,1,1,0
383433,1,1,0
383442,1,1,0
383462,1,1,0
383490,1,1,0
383495,1,1,0
383507,1,1,0
383517,1,1,0
383523,1,1,0
383527,1,1,0
383555,2,2,0
383566,1,1,0
383575,2,2,0
383582,1,1,0
383603,1,1,0
383612,1,1,0
383620,1,1,0
383669,1,1,0
383674,1,1,0
383703,1,1,0
383707,1,1,0
383711,1,1,0
383714,1,1,0
383721,1,1,0
383752,1,1,0
383756,1,1,0
383818,1,1,0
383825,1,1,0
383829,1,1,0
383871,1,1,0
383880,1,1,0
383902,1,1,0
383913,1,1,0
383916,1,1,0
383932,1,1,0
383937,1,1,0
383979,1,1,0
383998,1,1,0
383999,1,1,0
384009,1,1,0
384020,1,1,0
384023,1,1,0
384026,1,1,0
384030,1,1,0
384040,1,1,0
384041,1,1,0
384046,1,1,0
384052,1,1,0
384059,1,1,0
384147,1,1,0
384150,1,1,0
384154,1,1,0
384159,1,1,0
384163,1,1,0
384164,1,1,0
384199,1,1,0
384208,1,1,0
384224,1,1,0
384250,1,1,0
384264,1,1,0
384292,1,1,0
384330,1,1,0
384336,1,1,0
384385,1,1,0
384388,1,1,0
384400,1,1,0
384410,1,1,0
384439,1,1,0
384446,1,1,0
384468,1,1,0
384470,1,1,0
384472,2,2,0
384479,1,1,0
384483,1,1,0
384490,1,1,0
384506,1,1,0
384511,1,1,0
384519,1,1,0
384524,1,1,0
384535,1,1,0
384560,1,1,0
384585,1,1,0
384588,1,1,0
384593,1,1,0
384600,1,1,0
384601,1,1,0
384605,1,1,0
384621,1,1,0
384624,1,1,0
384628,1,1,0
384633,1,1,0
384639,1,1,0
384656,1,1,0
384665,1,1,0
384678,1,1,0
384687,1,1,0
384688,2,2,0
384691,1,1,0
384703,1,1,0
384713,1,1,0
384743,1,1,0
384758,1,1,0
384764,1,1,0
384779,1,1,0
384793,1,1,0
384837,1,1,0
384882,1,1,0
384886,1,1,0
384894,1,1,0
384903,1,1,0
384914,1,1,0
384926,1,1,0
384937,1,1,0
384953,1,1,0
384956,1,1,0
384958,1,1,0
384960,1,1,0
384969,1,1,0
384978,1,1,0
384979,1,1,0
384996,1,1,0
385033,1,1,0
385050,1,1,0
385059,1,1,0
385093,1,1,0
385107,1,1,0
385119,1,1,0
385190,1,1,0
385205,1,1,0
385220,1,1,0
385237,1,1,0
385238,1,1,0
385239,2,2,0
385240,2,2,0
385241,1,1,0
385245,1,1,0
385267,1,1,0
385277,1,1,0
385287,1,1,0
385335,1,1,0
385342,1,1,0
385440,1,1,0
385445,1,1,0
385475,1,1,0
385480,1,1,0
385486,1,1,0
385566,1,1,0
385572,1,1,0
385609,1,1,0
385612,1,1,0
385632,1,1,0
385636,1,1,0
385649,1,1,0
385650,1,1,0
385671,1,1,0
385676,1,1,0
385683,1,1,0
385693,1,1,0
385698,1,1,0
385714,1,1,0
385721,1,1,0
385722,1,1,0
385806,1,1,0
385825,1,1,0
385827,1,1,0
385833,1,1,0
385839,1,1,0
385850,1,1,0
385855,1,1,0
385860,1,1,0
385874,1,1,0
385878,1,1,0
385888,1,1,0
385893,1,1,0
385899,1,1,0
385903,1,1,0
385945,1,1,0
386047,1,1,0
386059,1,1,0
386127,1,1,0
386156,1,1,0
386165,1,1,0
386168,1,1,0
386194,1,1,0
386270,1,1,0
386278,1,1,0
386290,1,1,0
386328,1,1,0
386340,1,1,0
386479,1,1,0
386480,1,1,0
386481,1,1,0
386482,2,2,0
386483,1,1,0
386484,1,1,0
386485,2,2,0
386486,1,1,0
386488,1,1,0
386489,1,1,0
386490,1,1,0
386491,2,2,0
386492,1,1,0
386493,2,2,0
386495,1,1,0
386497,1,1,0
386498,1,1,0
386499,1,1,0
386500,2,2,0
386501,1,1,0
386507,2,2,0
386510,2,2,0
386511,2,2,0
386512,1,1,0
386513,1,1,0
386514,2,2,0
386517,1,1,0
386518,2,2,0
386519,1,1,0
386520,2,2,0
386521,1,1,0
386523,1,1,0
386524,1,1,0
386525,1,1,0
386526,1,1,0
386527,2,2,0
386528,1,1,0
386529,1,1,0
386530,2,2,0
386531,2,2,0
386532,1,1,0
386533,1,1,0
386534,1,1,0
386536,2,2,0
386537,1,1,0
386538,2,2,0
386539,1,1,0
386542,1,1,0
386543,2,2,0
386544,1,1,0
386545,1,1,0
386546,2,2,0
386547,1,1,0
386549,2,2,0
386550,1,1,0
386551,2,2,0
386552,1,1,0
386553,1,1,0
386554,2,2,0
386555,1,1,0
386556,1,1,0
386557,2,2,0
386558,1,1,0
386559,2,2,0
386560,1,1,0
386561,2,2,0
386562,1,1,0
386563,3,3,0
386564,1,1,0
386565,2,2,0
386566,1,1,0
386567,1,1,0
386568,2,2,0
386569,1,1,0
386570,2,2,0
386571,1,1,0
386572,1,1,0
386574,1,1,0
386575,1,1,0
386576,2,2,0
386577,1,1,0
386578,1,1,0
386579,1,1,0
386581,1,1,0
386589,1,1,0
386590,1,1,0
386596,1,1,0
386603,1,1,0
386605,1,1,0
386607,1,1,0
386623,1,1,0
386630,1,1,0
386632,1,1,0
386639,1,1,0
386653,1,1,0
386655,1,1,0
386658,1,1,0
386666,1,1,0
386688,1,1,0
386700,1,1,0
386718,1,1,0
386755,1,1,0
386767,1,1,0
386772,1,1,0
386774,1,1,0
386784,1,1,0
386796,1,1,0
386803,1,1,0
386847,1,1,0
386855,1,1,0
386899,1,1,0
386939,1,1,0
387026,1,1,0
387036,2,2,0
387046,1,1,0
387062,1,1,0
387088,1,1,0
387100,1,1,0
387124,1,1,0
387125,1,1,0
387126,1,1,0
387135,1,1,0
387152,1,1,0
387160,2,2,0
387163,1,1,0
387165,1,1,0
387166,1,1,0
387196,1,1,0
387203,1,1,0
387217,1,1,0
387228,1,1,0
387238,1,1,0
387257,1,1,0
387267,1,1,0
387317,1,1,0
387326,1,1,0
387329,1,1,0
387335,1,1,0
387339,1,1,0
387346,1,1,0
387349,1,1,0
387358,1,1,0
387367,1,1,0
387374,1,1,0
387375,1,1,0
387379,1,1,0
387383,1,1,0
387399,1,1,0
387428,1,1,0
387538,1,1,0
387546,1,1,0
387563,1,1,0
387565,1,1,0
387578,1,1,0
387623,1,1,0
387638,1,1,0
387647,1,1,0
387650,1,1,0
387662,1,1,0
387697,1,1,0
387703,1,1,0
387710,1,1,0
387723,1,1,0
387724,1,1,0
387730,1,1,0
387734,1,1,0
387769,1,1,0
387804,1,1,0
387821,1,1,0
387845,1,1,0
387863,1,1,0
387875,1,1,0
387884,1,1,0
387914,1,1,0
387925,1,1,0
387940,1,1,0
387946,1,1,0
387969,1,1,0
387979,1,1,0
387987,1,1,0
387994,1,1,0
387996,1,1,0
388001,1,1,0
388009,1,1,0
388017,1,1,0
388018,1,1,0
388035,1,1,0
388041,1,1,0
388042,1,1,0
388045,1,1,0
388056,1,1,0
388065,2,2,0
388066,1,1,0
388072,1,1,0
388083,1,1,0
388108,1,1,0
388123,1,1,0
388172,1,1,0
388185,1,1,0
388187,1,1,0
388189,1,1,0
388193,1,1,0
388208,1,1,0
388213,1,1,0
388252,1,1,0
388267,1,1,0
388292,1,1,0
388303,1,1,0
388304,1,1,0
388310,1,1,0
388324,1,1,0
388333,2,2,0
388335,1,1,0
388341,1,1,0
388355,1,1,0
388364,1,1,0
388374,1,1,0
388393,18,18,0
388414,1,1,0
388418,1,1,0
388423,1,1,0
388424,1,1,0
388435,1,1,0
388443,1,1,0
388468,1,1,0
388483,1,1,0
388488,1,1,0
388493,1,1,0
388525,1,1,0
388534,1,1,0
388537,1,1,0
388540,1,1,0
388563,1,1,0
388571,1,1,0
388578,1,1,0
388586,1,1,0
388597,1,1,0
388603,1,1,0
388611,1,1,0
388619,2,2,0
388627,1,1,0
388634,1,1,0
388643,1,1,0
388644,1,1,0
388661,1,1,0
388676,1,1,0
388678,1,1,0
388690,1,1,0
388691,1,1,0
388694,1,1,0
388697,1,1,0
388702,1,1,0
388708,1,1,0
388712,1,1,0
388714,1,1,0
388715,1,1,0
388721,1,1,0
388727,1,1,0
388736,1,1,0
388738,1,1,0
388741,1,1,0
388748,1,1,0
388756,1,1,0
388759,1,1,0
388760,1,1,0
388768,1,1,0
388774,1,1,0
388781,2,2,0
388788,1,1,0
388792,1,1,0
388815,1,1,0
388831,1,1,0
388866,1,1,0
388909,1,1,0
388912,1,1,0
388926,1,1,0
389007,1,1,0
389014,1,1,0
389018,1,1,0
389035,1,1,0
389043,1,1,0
389044,1,1,0
389065,1,1,0
389084,1,1,0
389087,1,1,0
389092,1,1,0
389116,1,1,0
389117,1,1,0
389157,1,1,0
389164,1,1,0
389167,1,1,0
389180,1,1,0
389187,1,1,0
389205,1,1,0
389211,1,1,0
389217,1,1,0
389225,1,1,0
389234,1,1,0
389241,1,1,0
389264,1,1,0
389271,1,1,0
389291,1,1,0
389335,1,1,0
389402,1,1,0
389408,1,1,0
389412,1,1,0
389431,1,1,0
389490,1,1,0
389495,1,1,0
389503,1,1,0
389508,2,2,0
389518,1,1,0
389529,1,1,0
389534,1,1,0
389536,1,1,0
389545,1,1,0
389556,1,1,0
389561,1,1,0
389597,1,1,0
389605,1,1,0
389619,1,1,0
389651,1,1,0
389655,1,1,0
389662,1,1,0
389672,1,1,0
389733,1,1,0
389743,1,1,0
389778,1,1,0
389794,1,1,0
389832,1,1,0
389835,1,1,0
389848,1,1,0
389864,1,1,0
389876,1,1,0
389877,1,1,0
389884,1,1,0
389887,1,1,0
389920,1,1,0
389939,1,1,0
389942,1,1,0
389958,1,1,0
389959,1,1,0
389963,1,1,0
389976,1,1,0
389980,1,1,0
389992,1,1,0
390011,1,1,0
390037,1,1,0
390040,1,1,0
390046,1,1,0
390068,1,1,0
390078,1,1,0
390082,1,1,0
390085,1,1,0
390098,1,1,0
390106,1,1,0
390112,1,1,0
390121,1,1,0
390166,1,1,0
390171,1,1,0
390178,1,1,0
390192,1,1,0
390215,1,1,0
390226,2,2,0
390241,1,1,0
390253,1,1,0
390266,1,1,0
390277,1,1,0
390293,1,1,0
390299,1,1,0
390303,1,1,0
390311,1,1,0
390333,1,1,0
390359,1,1,0
390367,1,1,0
390423,1,1,0
390428,1,1,0
390447,1,1,0
390455,1,1,0
390464,1,1,0
390483,1,1,0
390486,1,1,0
390498,1,1,0
390513,1,1,0
390521,1,1,0
390530,1,1,0
390532,1,1,0
390534,1,1,0
390544,1,1,0
390550,1,1,0
390559,1,1,0
390572,1,1,0
390578,1,1,0
390581,1,1,0
390582,1,1,0
390593,1,1,0
390607,1,1,0
390677,1,1,0
390759,1,1,0
390767,1,1,0
390780,1,1,0
390786,1,1,0
390794,1,1,0
390799,1,1,0
390807,1,1,0
390847,1,1,0
390920,1,1,0
390943,1,1,0
390945,5,5,0
391003,1,1,0
391044,1,1,0
391182,1,1,0
391185,1,1,0
391208,1,1,0
391219,1,1,0
391354,1,1,0
391363,1,1,0
391372,1,1,0
391373,1,1,0
391437,1,1,0
391442,1,1,0
391445,1,1,0
391649,1,1,0
391679,1,1,0
391685,1,1,0
391704,1,1,0
391781,1,1,0
391793,1,1,0
391803,1,1,0
391827,1,1,0
391835,1,1,0
391840,1,1,0
391847,1,1,0
391853,1,1,0
391857,1,1,0
391861,1,1,0
391862,1,1,0
391866,1,1,0
391867,1,1,0
391874,1,1,0
391894,1,1,0
391897,1,1,0
391903,2,2,0
391906,1,1,0
391914,1,1,0
391922,1,1,0
391943,1,1,0
391954,1,1,0
391962,1,1,0
392006,1,1,0
392013,1,1,0
392019,1,1,0
392104,1,1,0
392105,1,1,0
392318,1,1,0
392322,1,1,0
392370,1,1,0
392694,1,1,0
392729,1,1,0
392731,1,1,0
392735,1,1,0
392769,1,1,0
392782,1,1,0
392792,1,1,0
392866,1,1,0
392881,2,2,0
392896,1,1,0
392966,1,1,0
393047,1,1,0
393082,1,1,0
393145,2,2,0
393155,1,1,0
393402,1,1,0
393542,1,1,0
393608,1,1,0
393648,1,1,0
393678,1,1,0
393679,1,1,0
393680,2,2,0
393681,1,1,0
393682,2,2,0
393683,1,1,0
393684,2,2,0
393685,1,1,0
393686,2,2,0
393687,1,1,0
393688,1,1,0
393690,2,2,0
393691,1,1,0
393692,2,2,0
393693,1,1,0
393694,2,2,0
393695,1,1,0
393696,2,2,0
393697,1,1,0
393698,1,1,0
393699,2,2,0
393700,1,1,0
393701,1,1,0
393703,1,1,0
393704,1,1,0
393705,2,2,0
393706,1,1,0
393707,1,1,0
393708,2,2,0
393709,1,1,0
393710,1,1,0
393712,1,1,0
393713,2,2,0
393714,1,1,0
393715,1,1,0
393716,1,1,0
393718,1,1,0
393719,1,1,0
393720,1,1,0
393721,2,2,0
393722,1,1,0
393723,2,2,0
393724,1,1,0
393725,1,1,0
393726,2,2,0
393727,1,1,0
393728,2,2,0
393729,1,1,0
393730,2,2,0
393731,1,1,0
393732,1,1,0
393733,1,1,0
393734,2,2,0
393735,2,2,0
393736,1,1,0
393737,2,2,0
393739,1,1,0
393740,1,1,0
393741,2,2,0
393742,1,1,0
393743,1,1,0
393744,2,2,0
393745,1,1,0
393748,1,1,0
393749,1,1,0
393750,2,2,0
393751,1,1,0
393752,2,2,0
393755,1,1,0
393756,1,1,0
393757,2,2,0
393758,1,1,0
393759,1,1,0
393760,1,1,0
393761,2,2,0
393762,2,2,0
393763,1,1,0
393764,2,2,0
393765,1,1,0
393766,1,1,0
393767,2,2,0
394032,1,1,0
394043,1,1,0
394045,1,1,0
394052,1,1,0
394056,1,1,0
394163,1,1,0
394230,1,1,0
394237,1,1,0
394243,1,1,0
394294,1,1,0
394314,1,1,0
394415,1,1,0
394796,1,1,0
394805,1,1,0
394989,1,1,0
394992,1,1,0
394996,1,1,0
395014,1,1,0
395070,1,1,0
395083,1,1,0
395093,1,1,0
395095,1,1,0
395105,1,1,0
395133,1,1,0
395163,1,1,0
395204,1,1,0
395223,1,1,0
395224,1,1,0
395243,1,1,0
395247,1,1,0
395252,1,1,0
395258,1,1,0
395261,1,1,0
395268,1,1,0
395276,1,1,0
395283,1,1,0
395286,1,1,0
395302,1,1,0
395313,1,1,0
395323,1,1,0
395336,1,1,0
395345,1,1,0
395367,1,1,0
395378,1,1,0
395387,1,1,0
395513,1,1,0
395537,1,1,0
395586,1,1,0
395716,1,1,0
395752,1,1,0
395759,1,1,0
395790,1,1,0
395868,1,1,0
396157,1,1,0
396194,1,1,0
396282,1,1,0
396300,1,1,0
396352,1,1,0
396354,1,1,0
396364,2,2,0
396369,1,1,0
396378,2,2,0
396579,1,1,0
396642,1,1,0
396664,1,1,0
396698,1,1,0
396702,1,1,0
396718,1,1,0
396719,1,1,0
396819,1,1,0
397125,1,1,0
397177,1,1,0
397196,1,1,0
397233,1,1,0
397240,1,1,0
397357,1,1,0
397375,1,1,0
397436,1,1,0
397455,1,1,0
397458,1,1,0
397475,1,1,0
397553,1,1,0
397576,1,1,0
397697,1,1,0
397851,1,1,0
397865,1,1,0
397870,1,1,0
397886,1,1,0
397898,1,1,0
397913,1,1,0
397922,1,1,0
397976,1,1,0
398058,1,1,0
398093,1,1,0
398121,1,1,0
398165,1,1,0
398183,1,1,0
398210,1,1,0
398223,1,1,0
398248,1,1,0
398256,1,1,0
398344,1,1,0
398350,1,1,0
398405,1,1,0
398480,1,1,0
398639,1,1,0
398664,2,2,0
398761,1,1,0
398775,1,1,0
398788,1,1,0
398794,1,1,0
398804,1,1,0
398811,1,1,0
398820,1,1,0
398865,1,1,0
398870,1,1,0
398876,1,1,0
398884,1,1,0
399079,1,1,0
399087,1,1,0
399193,1,1,0
399236,1,1,0
399312,2,2,0
399545,1,1,0
399608,1,1,0
399650,1,1,0
399654,1,1,0
399684,1,1,0
399696,1,1,0
399763,1,1,0
399795,4,4,0
399796,2,2,0
399797,4,4,0
399798,3,3,0
399799,3,3,0
399800,3,3,0
399801,3,3,0
399802,3,3,0
399803,3,3,0
399804,3,3,0
399805,3,3,0
399806,3,3,0
399807,2,2,0
399809,4,4,0
399810,6,6,0
399811,2,2,0
399812,4,4,0
399813,3,3,0
399814,3,3,0
399815,3,3,0
399816,2,2,0
399817,2,2,0
399818,4,4,0
399819,3,3,0
399820,3,3,0
399821,3,3,0
399822,2,2,0
399823,3,3,0
399824,1,1,0
399825,7,7,0
399826,2,2,0
399827,1,1,0
399828,4,4,0
399829,2,2,0
399830,6,6,0
399831,2,2,0
399832,4,4,0
399833,3,3,0
399834,3,3,0
399835,2,2,0
399836,4,4,0
399837,2,2,0
399838,2,2,0
399839,5,5,0
399840,3,3,0
399841,3,3,0
399842,1,1,0
399843,4,4,0
399844,4,4,0
399845,3,3,0
399846,3,3,0
399847,3,3,0
399848,2,2,0
399849,4,4,0
399850,3,3,0
399851,3,3,0
399852,3,3,0
399853,3,3,0
399854,3,3,0
399855,2,2,0
399856,2,2,0
399857,2,2,0
399858,5,5,0
399859,2,2,0
399860,1,1,0
399861,5,5,0
399862,2,2,0
399863,2,2,0
399864,6,6,0
399865,2,2,0
399866,1,1,0
399867,4,4,0
399868,2,2,0
399869,6,6,0
399870,3,3,0
399871,1,1,0
399872,6,6,0
399873,2,2,0
399874,1,1,0
399875,4,4,0
399876,4,4,0
399877,3,3,0
399878,4,4,0
399879,3,3,0
399880,3,3,0
399881,3,3,0
399882,3,3,0
399883,2,2,0
399884,4,4,0
399885,3,3,0
399886,3,3,0
399887,3,3,0
399888,2,2,0
399889,2,2,0
399890,4,4,0
399891,3,3,0
399892,3,3,0
399893,4,4,0
399894,2,2,0
399895,2,2,0
399896,5,5,0
399897,2,2,0
399898,4,4,0
399899,2,2,0
399900,5,5,0
399901,2,2,0
399902,2,2,0
